Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,year,month,day,weekofyear,quarter,dayofyear,is_weekend,is_month_start,is_month_end,days_since_start,dow_sin,dow_cos,month_sin,month_cos,competition_open_months,promo2_active
586,5,2014-06-13,12768,2026,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,6,13,24,2,164,0,0,0,163,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,68,0
586,6,2014-06-14,16427,2631,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,6,14,24,2,165,1,0,0,164,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,68,0
586,7,2014-06-15,0,0,0,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,6,15,24,2,166,1,0,0,165,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,68,0
586,1,2014-06-16,17595,2405,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,6,16,25,2,167,0,0,0,166,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,68,0
586,2,2014-06-17,18267,2597,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,6,17,25,2,168,0,0,0,167,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,68,0
586,3,2014-06-18,17561,2588,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,6,18,25,2,169,0,0,0,168,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,68,0
586,4,2014-06-19,0,0,0,1,a,0,a,c,250.0,10,2008,0,0,0,,2014,6,19,25,2,170,0,0,0,169,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,68,0
586,5,2014-06-20,19987,2914,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,6,20,25,2,171,0,0,0,170,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,68,0
586,6,2014-06-21,15587,2762,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,6,21,25,2,172,1,0,0,171,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,68,0
586,7,2014-06-22,0,0,0,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,6,22,25,2,173,1,0,0,172,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,68,0
586,1,2014-06-23,12886,2139,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,6,23,26,2,174,0,0,0,173,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,68,0
586,2,2014-06-24,11348,2011,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,6,24,26,2,175,0,0,0,174,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,68,0
586,3,2014-06-25,12926,2197,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,6,25,26,2,176,0,0,0,175,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,68,0
586,4,2014-06-26,10504,1804,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,6,26,26,2,177,0,0,0,176,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,68,0
586,5,2014-06-27,12168,2084,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,6,27,26,2,178,0,0,0,177,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,68,0
586,6,2014-06-28,15999,2635,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,6,28,26,2,179,1,0,0,178,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,68,0
586,7,2014-06-29,0,0,0,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,6,29,26,2,180,1,0,0,179,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,68,0
586,1,2014-06-30,21155,2635,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,6,30,27,2,181,0,0,1,180,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,68,0
586,2,2014-07-01,19346,2643,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,7,1,27,3,182,0,1,0,181,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,69,0
586,3,2014-07-02,18267,2707,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,7,2,27,3,183,0,0,0,182,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,69,0
586,4,2014-07-03,16014,2474,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,7,3,27,3,184,0,0,0,183,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,69,0
586,5,2014-07-04,12265,1983,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,7,4,27,3,185,0,0,0,184,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,69,0
586,6,2014-07-05,16486,2667,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,7,5,27,3,186,1,0,0,185,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,69,0
586,7,2014-07-06,0,0,0,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,7,6,27,3,187,1,0,0,186,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,69,0
586,1,2014-07-07,15102,2388,1,0,0,1,a,c,250.0,10,2008,0,0,0,,2014,7,7,28,3,188,0,0,0,187,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,69,0
586,2,2014-07-08,9469,1544,1,0,0,1,a,c,250.0,10,2008,0,0,0,,2014,7,8,28,3,189,0,0,0,188,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,69,0
586,3,2014-07-09,11103,1811,1,0,0,1,a,c,250.0,10,2008,0,0,0,,2014,7,9,28,3,190,0,0,0,189,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,69,0
586,4,2014-07-10,13394,2319,1,0,0,1,a,c,250.0,10,2008,0,0,0,,2014,7,10,28,3,191,0,0,0,190,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,69,0
586,5,2014-07-11,12192,2012,1,0,0,1,a,c,250.0,10,2008,0,0,0,,2014,7,11,28,3,192,0,0,0,191,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,69,0
586,6,2014-07-12,15972,2721,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,7,12,28,3,193,1,0,0,192,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,69,0
586,7,2014-07-13,0,0,0,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,7,13,28,3,194,1,0,0,193,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,69,0
586,1,2014-07-14,17069,2206,1,1,0,1,a,c,250.0,10,2008,0,0,0,,2014,7,14,29,3,195,0,0,0,194,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,69,0
586,2,2014-07-15,18642,2507,1,1,0,1,a,c,250.0,10,2008,0,0,0,,2014,7,15,29,3,196,0,0,0,195,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,69,0
586,3,2014-07-16,17886,2669,1,1,0,1,a,c,250.0,10,2008,0,0,0,,2014,7,16,29,3,197,0,0,0,196,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,69,0
586,4,2014-07-17,14587,2247,1,1,0,1,a,c,250.0,10,2008,0,0,0,,2014,7,17,29,3,198,0,0,0,197,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,69,0
586,5,2014-07-18,12152,2037,1,1,0,1,a,c,250.0,10,2008,0,0,0,,2014,7,18,29,3,199,0,0,0,198,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,69,0
586,6,2014-07-19,12815,2360,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,7,19,29,3,200,1,0,0,199,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,69,0
586,7,2014-07-20,0,0,0,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,7,20,29,3,201,1,0,0,200,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,69,0
586,1,2014-07-21,11956,1834,1,0,0,1,a,c,250.0,10,2008,0,0,0,,2014,7,21,30,3,202,0,0,0,201,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,69,0
586,2,2014-07-22,12844,2087,1,0,0,1,a,c,250.0,10,2008,0,0,0,,2014,7,22,30,3,203,0,0,0,202,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,69,0
586,3,2014-07-23,13065,2286,1,0,0,1,a,c,250.0,10,2008,0,0,0,,2014,7,23,30,3,204,0,0,0,203,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,69,0
586,4,2014-07-24,10794,1857,1,0,0,1,a,c,250.0,10,2008,0,0,0,,2014,7,24,30,3,205,0,0,0,204,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,69,0
586,5,2014-07-25,11914,1869,1,0,0,1,a,c,250.0,10,2008,0,0,0,,2014,7,25,30,3,206,0,0,0,205,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,69,0
586,6,2014-07-26,15172,2635,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,7,26,30,3,207,1,0,0,206,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,69,0
586,7,2014-07-27,0,0,0,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,7,27,30,3,208,1,0,0,207,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,69,0
586,1,2014-07-28,15162,2110,1,1,0,1,a,c,250.0,10,2008,0,0,0,,2014,7,28,31,3,209,0,0,0,208,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,69,0
586,2,2014-07-29,12896,1883,1,1,0,1,a,c,250.0,10,2008,0,0,0,,2014,7,29,31,3,210,0,0,0,209,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,69,0
586,3,2014-07-30,16276,2347,1,1,0,1,a,c,250.0,10,2008,0,0,0,,2014,7,30,31,3,211,0,0,0,210,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,69,0
586,4,2014-07-31,17387,2463,1,1,0,1,a,c,250.0,10,2008,0,0,0,,2014,7,31,31,3,212,0,0,1,211,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,69,0
586,5,2014-08-01,16047,2410,1,1,0,1,a,c,250.0,10,2008,0,0,0,,2014,8,1,31,3,213,0,1,0,212,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,70,0
586,6,2014-08-02,15192,2539,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,8,2,31,3,214,1,0,0,213,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,70,0
586,7,2014-08-03,0,0,0,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,8,3,31,3,215,1,0,0,214,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,70,0
586,1,2014-08-04,18550,2662,1,1,0,1,a,c,250.0,10,2008,0,0,0,,2014,8,4,32,3,216,0,0,0,215,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,70,0
586,2,2014-08-05,17897,2670,1,1,0,1,a,c,250.0,10,2008,0,0,0,,2014,8,5,32,3,217,0,0,0,216,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,70,0
586,3,2014-08-06,19131,2857,1,1,0,1,a,c,250.0,10,2008,0,0,0,,2014,8,6,32,3,218,0,0,0,217,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,70,0
586,4,2014-08-07,16439,2469,1,1,0,1,a,c,250.0,10,2008,0,0,0,,2014,8,7,32,3,219,0,0,0,218,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,70,0
586,5,2014-08-08,14768,2323,1,1,0,1,a,c,250.0,10,2008,0,0,0,,2014,8,8,32,3,220,0,0,0,219,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,70,0
586,6,2014-08-09,14859,2598,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,8,9,32,3,221,1,0,0,220,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,70,0
586,7,2014-08-10,0,0,0,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,8,10,32,3,222,1,0,0,221,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,70,0
586,1,2014-08-11,13832,2281,1,0,0,1,a,c,250.0,10,2008,0,0,0,,2014,8,11,33,3,223,0,0,0,222,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,70,0
586,2,2014-08-12,13880,2163,1,0,0,1,a,c,250.0,10,2008,0,0,0,,2014,8,12,33,3,224,0,0,0,223,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,70,0
586,3,2014-08-13,14691,2463,1,0,0,1,a,c,250.0,10,2008,0,0,0,,2014,8,13,33,3,225,0,0,0,224,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,70,0
586,4,2014-08-14,12657,2052,1,0,0,1,a,c,250.0,10,2008,0,0,0,,2014,8,14,33,3,226,0,0,0,225,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,70,0
586,5,2014-08-15,13065,2108,1,0,0,1,a,c,250.0,10,2008,0,0,0,,2014,8,15,33,3,227,0,0,0,226,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,70,0
586,6,2014-08-16,16473,2744,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,8,16,33,3,228,1,0,0,227,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,70,0
586,7,2014-08-17,0,0,0,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,8,17,33,3,229,1,0,0,228,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,70,0
586,1,2014-08-18,20184,2759,1,1,0,1,a,c,250.0,10,2008,0,0,0,,2014,8,18,34,3,230,0,0,0,229,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,70,0
586,2,2014-08-19,19277,2719,1,1,0,1,a,c,250.0,10,2008,0,0,0,,2014,8,19,34,3,231,0,0,0,230,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,70,0
586,3,2014-08-20,18718,2680,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,8,20,34,3,232,0,0,0,231,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,70,0
586,4,2014-08-21,15721,2367,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,8,21,34,3,233,0,0,0,232,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,70,0
586,5,2014-08-22,14381,2185,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,8,22,34,3,234,0,0,0,233,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,70,0
586,6,2014-08-23,18109,2908,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,8,23,34,3,235,1,0,0,234,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,70,0
586,7,2014-08-24,0,0,0,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,8,24,34,3,236,1,0,0,235,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,70,0
586,1,2014-08-25,13046,2162,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,8,25,35,3,237,0,0,0,236,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,70,0
586,2,2014-08-26,11695,1921,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,8,26,35,3,238,0,0,0,237,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,70,0
586,3,2014-08-27,13404,2312,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,8,27,35,3,239,0,0,0,238,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,70,0
586,4,2014-08-28,11915,2111,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,8,28,35,3,240,0,0,0,239,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,70,0
586,5,2014-08-29,13967,2217,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,8,29,35,3,241,0,0,0,240,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,70,0
586,6,2014-08-30,16714,2796,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,8,30,35,3,242,1,0,0,241,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,70,0
586,7,2014-08-31,0,0,0,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,8,31,35,3,243,1,0,1,242,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,70,0
586,1,2014-09-01,20740,2736,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,1,36,3,244,0,1,0,243,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,71,0
586,2,2014-09-02,16473,2410,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,2,36,3,245,0,0,0,244,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,71,0
586,3,2014-09-03,18465,2661,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,3,36,3,246,0,0,0,245,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,71,0
586,4,2014-09-04,15363,2352,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,4,36,3,247,0,0,0,246,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,71,0
586,5,2014-09-05,14956,2308,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,5,36,3,248,0,0,0,247,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,71,0
586,6,2014-09-06,15534,2845,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,6,36,3,249,1,0,0,248,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,71,0
586,7,2014-09-07,0,0,0,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,7,36,3,250,1,0,0,249,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,71,0
586,1,2014-09-08,12710,2051,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,8,37,3,251,0,0,0,250,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,71,0
586,2,2014-09-09,11612,1873,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,9,37,3,252,0,0,0,251,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,71,0
586,3,2014-09-10,12370,2189,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,10,37,3,253,0,0,0,252,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,71,0
586,4,2014-09-11,11944,2056,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,11,37,3,254,0,0,0,253,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,71,0
586,5,2014-09-12,11214,1909,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,12,37,3,255,0,0,0,254,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,71,0
586,6,2014-09-13,16196,2726,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,13,37,3,256,1,0,0,255,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,71,0
586,7,2014-09-14,0,0,0,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,14,37,3,257,1,0,0,256,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,71,0
586,1,2014-09-15,18059,2453,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,15,38,3,258,0,0,0,257,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,71,0
586,2,2014-09-16,15010,2358,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,16,38,3,259,0,0,0,258,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,71,0
586,3,2014-09-17,15070,2442,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,17,38,3,260,0,0,0,259,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,71,0
586,4,2014-09-18,13743,2177,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,18,38,3,261,0,0,0,260,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,71,0
586,5,2014-09-19,13086,2265,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,19,38,3,262,0,0,0,261,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,71,0
586,6,2014-09-20,15280,2878,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,20,38,3,263,1,0,0,262,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,71,0
586,7,2014-09-21,0,0,0,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,21,38,3,264,1,0,0,263,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,71,0
586,1,2014-09-22,11964,1948,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,22,39,3,265,0,0,0,264,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,71,0
586,2,2014-09-23,11630,1950,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,23,39,3,266,0,0,0,265,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,71,0
586,3,2014-09-24,11800,2084,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,24,39,3,267,0,0,0,266,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,71,0
586,4,2014-09-25,11272,1976,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,25,39,3,268,0,0,0,267,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,71,0
586,5,2014-09-26,11113,1975,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,26,39,3,269,0,0,0,268,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,71,0
586,6,2014-09-27,16097,3007,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,27,39,3,270,1,0,0,269,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,71,0
586,7,2014-09-28,0,0,0,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,28,39,3,271,1,0,0,270,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,71,0
586,1,2014-09-29,18040,2445,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,29,40,3,272,0,0,0,271,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,71,0
586,2,2014-09-30,17883,2539,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,9,30,40,3,273,0,0,1,272,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,71,0
586,3,2014-10-01,18666,2725,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,10,1,40,4,274,0,1,0,273,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,72,0
586,4,2014-10-02,17343,2516,1,1,0,0,a,c,250.0,10,2008,0,0,0,,2014,10,2,40,4,275,0,0,0,274,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,72,0
586,5,2014-10-03,0,0,0,1,a,0,a,c,250.0,10,2008,0,0,0,,2014,10,3,40,4,276,0,0,0,275,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,72,0
586,6,2014-10-04,20901,3373,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,10,4,40,4,277,1,0,0,276,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,72,0
586,7,2014-10-05,0,0,0,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,10,5,40,4,278,1,0,0,277,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,72,0
586,1,2014-10-06,21016,2823,1,1,0,1,a,c,250.0,10,2008,0,0,0,,2014,10,6,41,4,279,0,0,0,278,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,72,0
586,2,2014-10-07,14857,2281,1,1,0,1,a,c,250.0,10,2008,0,0,0,,2014,10,7,41,4,280,0,0,0,279,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,72,0
586,3,2014-10-08,16714,2582,1,1,0,1,a,c,250.0,10,2008,0,0,0,,2014,10,8,41,4,281,0,0,0,280,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,72,0
586,4,2014-10-09,16456,2501,1,1,0,1,a,c,250.0,10,2008,0,0,0,,2014,10,9,41,4,282,0,0,0,281,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,72,0
586,5,2014-10-10,14728,2354,1,1,0,1,a,c,250.0,10,2008,0,0,0,,2014,10,10,41,4,283,0,0,0,282,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,72,0
586,6,2014-10-11,16270,2773,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,10,11,41,4,284,1,0,0,283,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,72,0
586,7,2014-10-12,0,0,0,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,10,12,41,4,285,1,0,0,284,-2.4492935982947064e-16,1.0,-0.8660254037844386,0.5000000000000001,72,0
586,1,2014-10-13,12497,2254,1,0,0,1,a,c,250.0,10,2008,0,0,0,,2014,10,13,42,4,286,0,0,0,285,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,72,0
586,2,2014-10-14,12602,2225,1,0,0,1,a,c,250.0,10,2008,0,0,0,,2014,10,14,42,4,287,0,0,0,286,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,72,0
586,3,2014-10-15,14024,2396,1,0,0,1,a,c,250.0,10,2008,0,0,0,,2014,10,15,42,4,288,0,0,0,287,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,72,0
586,4,2014-10-16,11902,2002,1,0,0,1,a,c,250.0,10,2008,0,0,0,,2014,10,16,42,4,289,0,0,0,288,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,72,0
586,5,2014-10-17,11804,2110,1,0,0,1,a,c,250.0,10,2008,0,0,0,,2014,10,17,42,4,290,0,0,0,289,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,72,0
586,6,2014-10-18,16114,2712,1,0,0,0,a,c,250.0,10,2008,0,0,0,,2014,10,18,42,4,291,1,0,0,290,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,72,0
